"";"subjectid";"Zaposleni";"d_dug";"k_dug";"matimov";"kapital_rezerve";"osnovni_kapital";"nematimov";"prihod";"placa_net";"placa_brutto";"amortizacija";"financijski_trosak";"porez_dobit";"nett";"materijalni_trosak";"d_obveze";"k_obveze";"Export";"Import";"energy";"reportyear";"employeecounteop";"foreigncontrol";"nacerev21";"nacerev22";"nacerev23";"nacerev24";"countyid";"municipalityid";"NAZIV_OPC";"ZUPANIJA";"NAZIV_ZUP";"naziv";"adresa";"godinaOsnivanja"
"4176";"01961438";0;0;1,6e-06;0;7,668e-06;2e-05;0;0;0;0;0;6,6e-08;0;-1,2e-06;0;0;1,6e-06;0;0;0;2016;0;NA;"G";47;475;4751;13;167;"JASENICE";13;"ZADARSKA";"SIMONIÈ d.o.o.";"Maslenica, Put Bunariæa 30, Obrovac";"2005"
"4177";"01961438";0;0;2,09e-05;0;1,7479e-05;2e-05;0;2,2341e-05;0;0;0;0;0;1,6833e-05;4,432e-06;0;2,09e-05;6,281e-06;0;0;2010;0;1;"G";47;475;4751;13;167;"JASENICE";13;"ZADARSKA";"SIMONIÈ d.o.o.";"Maslenica, Put Bunariæa 30, Obrovac";"2005"
"4178";"01961438";0;0;8,28e-07;0;8,868e-06;2e-05;0;0;0;0;0;2,3e-08;0;-1,879e-06;0;0;8,28e-07;0;0;0;2015;0;1;"G";47;475;4751;13;167;"JASENICE";13;"ZADARSKA";"SIMONIÈ d.o.o.";"Maslenica, Put Bunariæa 30, Obrovac";"2005"
"4179";"01961438";0;0;1,002e-06;0;1,0747e-05;2e-05;0;0;0;0;0;0;0;-2,675e-06;0;0;1,002e-06;0;0;0;2014;0;1;"G";47;475;4751;13;167;"JASENICE";13;"ZADARSKA";"SIMONIÈ d.o.o.";"Maslenica, Put Bunariæa 30, Obrovac";"2005"
"4180";"01961438";0;0;5,03e-07;0;1,6275e-05;2e-05;0;7,3e-07;0;0;0;0;0;-1,204e-06;9,59e-07;0;5,03e-07;0;0;0;2011;0;1;"G";47;475;4751;13;167;"JASENICE";13;"ZADARSKA";"SIMONIÈ d.o.o.";"Maslenica, Put Bunariæa 30, Obrovac";"2005"
"4181";"01961438";0;0;0;0;1,4687e-05;2e-05;0;0;0;0;0;0;0;-1,588e-06;2,51e-07;0;0;0;0;0;2012;0;1;"G";47;475;4751;13;167;"JASENICE";13;"ZADARSKA";"SIMONIÈ d.o.o.";"Maslenica, Put Bunariæa 30, Obrovac";"2005"
"4182";"01964798";0;0;0;0;9,456e-06;2e-05;0;0;0;0;0;0;0;-1,0544e-05;6,691e-06;0;0;0;0;6,541e-06;2005;0;NA;"C";22;222;2229;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4183";"01964798";0;0;3,12e-05;2,3066e-05;1,39e-07;2e-05;0;1,156e-05;0;0;0;0;0;-9,317e-06;1,977e-05;0;3,12e-05;9,686e-06;8,395e-06;1,0681e-05;2006;0;NA;"C";22;222;2229;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4184";"01971379";1;0;1,5927e-05;9,953e-06;0,000184359;2e-05;0;0,000319434;3,0453e-05;4,6383e-05;1,5984e-05;2,963e-06;0;0,000164359;3,6301e-05;0;1,5927e-05;0,000319434;0;9,74e-07;2011;1;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4185";"01971379";1;0;4,1539e-05;1,0771e-05;0,000131295;2e-05;2,48e-07;0,000304657;3,0152e-05;4,6383e-05;4,429e-06;2,398e-06;0;0,000184114;2,5951e-05;0;4,1539e-05;0,000304658;0;0;2009;1;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4186";"01971379";2;0;1,9082e-05;9,19e-06;0,000223879;0,0001461;2,7328e-05;0,000326825;5,7776e-05;8,5785e-05;2,5676e-05;2,626e-06;0;6,9592e-05;7,8914e-05;0;1,9082e-05;0,000326825;0;0;2015;2;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4187";"01971379";NA;0;2,5519e-05;1,2908e-05;0,000322776;0,0001461;0;0,000465526;7,1502e-05;0,000105791;2,268e-05;1,57e-06;0;0,000173969;8,1198e-05;0;2,5519e-05;0,000465526;0;0;2017;2;0;"";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4188";"01971379";1;0;4,1104e-05;1,6589e-05;0,000218813;2e-05;0;0,000345303;3,0328e-05;4,6383e-05;5,129e-06;3,398e-06;0;0,000198813;2,2948e-05;0;4,1104e-05;0,000345303;0;0;2010;1;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4189";"01971379";1;0;8,2939e-05;0;0,000254055;2e-05;0;0,000388586;1,0963e-05;1,6973e-05;0;4,535e-06;0;0,000234055;1,0771e-05;0;8,2939e-05;0,000388586;0;2,23e-07;2005;1;NA;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4190";"01971379";1;1,49e-07;0,000144134;2,582e-06;3,1537e-05;2e-05;3,351e-06;0,000121793;2,9792e-05;4,6383e-05;4,691e-06;2,4352e-05;0;1,1537e-05;2,8373e-05;1,49e-07;0,000144134;0,000121793;0;1,915e-06;2007;1;NA;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4191";"01971379";2;0;2,8888e-05;8,404e-06;0,00020037;0,0001461;4,3771e-05;0,000361586;4,6097e-05;6,8099e-05;4,7851e-05;9,69e-07;0;5,1563e-05;7,1757e-05;0;2,8888e-05;0,000361586;0;9,6e-07;2014;2;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4192";"01971379";1;5,49e-07;9,288e-05;6,795e-06;-5,2819e-05;2e-05;1,737e-06;0;3,0002e-05;4,6383e-05;4,233e-06;8e-09;0;-8,4356e-05;2,4534e-05;5,49e-07;9,288e-05;0;0;0;2008;1;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4193";"01971379";2;0;8,863e-06;0,000171733;0,000293166;0,0001461;6,1225e-05;0,00031269;5,0493e-05;7,3619e-05;2,242e-05;1,636e-06;0;2,643e-06;9,4387e-05;0;8,863e-06;0,00029181;0;8,5e-06;2013;2;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4194";"01971379";1;0;0,000422111;3,111e-06;0,000508696;2e-05;0;0,000953408;2,9792e-05;4,6383e-05;3,3e-08;3,9855e-05;0;0,000488696;3,3436e-05;0;0,000422111;0,000953408;0;1,251e-06;2006;1;NA;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4195";"01971379";2;0;1,4546e-05;0,000192726;0,000290539;2e-05;5,824e-05;0,000343702;3,8914e-05;5,7279e-05;3,8006e-05;3,707e-06;0;0,00012618;6,7999e-05;0;1,4546e-05;0,000333022;0;5,509e-06;2012;2;0;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4196";"01971379";2;0;1,1761e-05;1,2708e-05;0,000234539;0,0001461;1,7042e-05;0,00037869;6,82e-05;0,000102968;2,6041e-05;3,832e-06;0;5,0983e-05;9,3397e-05;0;1,1761e-05;0,00037869;0;0;2016;2;NA;"J";62;620;6201;9;387;"SENJ";9;"LIÈKO-SENJSKA";"MEDIERA d.o.o.";"Otinja 3";"2005"
"4197";"01976818";2;0;0,001889009;0,000857289;3,2971e-05;2,1e-05;0;0,000657106;5,412e-06;8,087e-06;0;0;-3,6453e-05;1,4964e-05;0,000669388;0;0,001889009;0;0;3,8853e-05;2005;2;NA;"C";16;162;1624;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4198";"01976818";5;0;0,000918435;0,00014156;5,4145e-05;2,1e-05;0;0,00073986;0,000122958;0,000204492;1,5729e-05;0;-5,7065e-05;2,1173e-05;0,000535904;0;0,000918435;0;0;0;2006;5;NA;"C";16;162;1624;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4199";"01976826";0;0;0,000874394;0,00231824;0,001398683;3e-06;0;0,006780462;0,000352156;0,000623877;0,0005872;0;0;0,000669572;0,00418551;0;0,000874394;0;0;0,000843944;2014;10;0;"A";1;13;130;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4200";"01976826";12;0;0,001127118;0,002088;0,00074637;3,6e-06;0;0,008450326;0,00061632;0,00119073;0,000512322;0;0;0,00040911;0,005325832;0;0,001127118;0;0;0,000420544;2015;12;0;"A";1;13;130;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4201";"01976826";8;0;0,000845435;0,00211094;0,001169738;3e-06;0;0,00525364;0,000280125;0,000509606;0,00048564;0;0;0,000543454;0,002731205;0;0,000845435;0;0;0;2013;10;0;"A";1;13;130;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4202";"01983580";0;0;3,5204e-05;5,25e-05;3,7296e-05;2e-05;0;0;0;0;0;4,2e-08;0;-4,2e-08;0;0;3,5204e-05;0;0;0;2010;0;0;"N";79;791;7911;9;323;"PERUŠIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4203";"01983580";0;0;3,4152e-05;5,25e-05;3,8498e-05;2e-05;0;0;0;0;0;0;0;-2,86e-07;3,39e-07;0;3,4152e-05;0;0;0;2006;0;NA;"N";79;791;7911;9;323;"PERUŠIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4204";"01983580";0;0;3,3652e-05;5,25e-05;3,8784e-05;2e-05;0;0;0;0;0;0;0;-3,3716e-05;4,41e-07;0;3,3652e-05;0;0;0;2005;0;NA;"N";79;791;7911;9;323;"PERUŠIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4205";"01983580";0;0;3,5286e-05;5,25e-05;3,7256e-05;2e-05;0;0;0;0;0;1,042e-06;0;-1,527e-06;5e-07;0;3,5286e-05;0;0;0;2009;0;0;"N";79;791;7911;9;323;"PERUŠIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4206";"01984730";1;0;0,000312246;2,6487e-05;0,000129705;0,00011;1,5925e-05;0,000239592;9,6e-06;1,5939e-05;1,534e-06;0;0;1,9706e-05;0,000192241;0;0,000312246;0;0,000127127;0;2005;1;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4207";"01984730";3;0;0,000707724;4,7269e-05;0,000321042;0,00011;0;0,002167057;0,000192274;0,000316399;2,671e-05;4,369e-06;0;0,000131089;0,001580023;0;0,000707724;0,000358805;0,001363966;9,762e-06;2008;3;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4208";"01984730";3;0;0,000481676;2,3769e-05;0,000246349;0,00011;0;0,001245616;0,000175482;0,00028429;2,35e-05;6,08e-06;0;-7,4693e-05;0,000934816;0;0,000481676;0,000198423;0,000741647;7,986e-06;2009;3;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4209";"01984730";2;0;0,000447131;9,15e-06;0,000799137;0,00011;0;0,002221927;0,000174332;0,00029136;5,569e-06;8,1327e-05;0;0,000284555;0,001466075;0;0,000447131;0,000243538;0,001331593;2,129e-05;2015;2;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4210";"01984730";3;0;0,000752684;6,8003e-05;0,000189953;0,00011;3,187e-06;0,001501775;0,000182442;0,000304046;4,2241e-05;0;0;-1,482e-05;0,00120687;0;0,000752684;4,8589e-05;0,001087862;9,699e-06;2007;3;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4211";"01984730";2;0;0,0003792;4,802e-06;0,000664582;0,00011;0;0,00177419;0,000165458;0,000270609;6,046e-06;7,21e-07;0;0,000203643;0,00119232;0;0,0003792;0,000182116;0,001083418;1,7123e-05;2014;2;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4212";"01984730";2;0;0,000426766;1,3025e-05;0,000357701;0,00011;0;0,00132895;0,000163963;0,000255435;5,683e-06;0;0;7,9962e-05;0,000924378;0;0,000426766;0,000369583;0,000827633;6,962e-06;2012;2;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4213";"01984730";3;0;0,000407634;6,49e-06;0,000228068;0,00011;0;0,001233683;0,000169653;0,00027366;1,9559e-05;5,146e-06;0;-1,828e-05;0,000923811;0;0,000407634;6,9404e-05;0,000740218;6,632e-06;2010;2;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4214";"01984730";NA;0,000113742;0,000434926;0,000209708;0,001003772;0,00011;0;0,002419834;0,000192118;0,000311119;4,6165e-05;0,0001033;0;0,000250432;0,001600843;0,000113742;0,000434926;0,000258211;0,001453955;1,551e-05;2017;2;1;"";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4215";"01984730";2;0;0,0005234;9,6727e-05;0,000207031;0,00011;1,2888e-05;0,001282215;9,5251e-05;0,000153112;3,4828e-05;8,646e-06;0;7,7326e-05;0,000943302;0;0,0005234;2,2172e-05;0,000922664;4,755e-06;2006;2;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4216";"01984730";2;0;0,000261813;5,468e-06;0,000460939;0,00011;0;0,00136263;0,000162596;0,000266172;7,558e-06;0;0;0,000103238;0,000918886;0;0,000261813;0,000278666;0,000783267;1,0505e-05;2013;2;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4217";"01984730";2;0;0,000397714;9,24e-06;0,000277739;0,00011;0;0,001409551;0,000153349;0,000245902;8,544e-06;2,466e-06;0;4,967e-05;0,00104881;0;0,000397714;0,000411617;0,000843335;6,628e-06;2011;2;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4218";"01984730";2;0,0001473;0,000608253;0,000224996;0,001003339;0,00011;0;0,002771073;0,000189435;0,000313867;3,4534e-05;2,2025e-05;0;0,000354202;0,001909066;0,0001473;0,000608253;0,000226734;0,001728076;2,1806e-05;2016;2;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";"THERMACUT HRVATSKA d.o.o.";"Petra Preradoviæa 21";"2005"
"4219";"01988905";10;0;0,004382961;0,000142379;4,1608e-05;2e-05;0;0,008459961;0,000259988;0,000388718;4,2141e-05;8,617e-06;0;6,529e-06;0,00883781;0;0,004382961;0;0;6,1378e-05;2008;10;0;"F";41;412;4120;13;167;"JASENICE";13;"ZADARSKA";NA;NA;NA
"4220";"01988905";2;0;0,004229121;0,001318986;2,8382e-05;2e-05;0;0,002446147;2,5859e-05;3,818e-05;0;5,07e-07;0;7,218e-06;0,002716224;0;0,004229121;0;0;2,1156e-05;2006;2;NA;"F";41;412;4120;13;167;"JASENICE";13;"ZADARSKA";NA;NA;NA
"4221";"01988905";9;0;0,003757902;0;4,35e-05;2e-05;0;0,005716611;0,000235668;0,000352877;4,2054e-05;4,027e-06;0;1,892e-06;0,005287252;0;0,003757902;0;0;2,1112e-05;2009;6;0;"F";41;412;4120;13;167;"JASENICE";13;"ZADARSKA";NA;NA;NA
"4222";"01988905";0;0;0,00324823;0,000910795;2,1164e-05;2e-05;0;0,00011944;0;0;0;0;0;1,164e-06;0,000117791;0;0,00324823;0;0;0;2005;0;NA;"F";41;412;4120;13;167;"JASENICE";13;"ZADARSKA";NA;NA;NA
"4223";"01988905";5;0;0,005163187;0,001253904;3,1812e-05;2e-05;0;0,007797951;0,0001132;0,00016803;4,525e-05;4,81e-07;0;3,43e-06;0,008931191;0;0,005163187;0;0;2,0602e-05;2007;5;NA;"F";41;412;4120;13;167;"JASENICE";13;"ZADARSKA";NA;NA;NA
"4224";"01991671";0;0;8,251e-06;4,921e-06;7,873e-06;2e-05;0;4,2e-08;2,571e-06;4,018e-06;2,59e-07;0;0;-1,2127e-05;3,345e-06;0;8,251e-06;0;0;0;2006;0;NA;"F";41;412;4120;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4225";"01991671";1;0;0,000304908;6,515e-06;-6,0965e-05;2e-05;0;6,6267e-05;3,1649e-05;4,855e-05;2,119e-06;2,76e-07;0;-6,8838e-05;8,232e-05;0;0,000304908;2,926e-05;0,000175944;2,745e-06;2007;1;NA;"F";41;412;4120;13;131;"GRAÈAC";13;"ZADARSKA";NA;NA;NA
"4226";"02001829";3;1,094e-06;0,000475649;0,000213309;6,6684e-05;0;0;0,000661237;0,000184527;0,000262775;1,598e-05;5,915e-06;0;1,7111e-05;0,000340931;1,094e-06;0,000475649;0;0;5,247e-06;2013;3;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4227";"02001829";0;0;2,19e-05;2,1871e-05;0;0;0;0;0;0;0;0;0;0;0;0;2,19e-05;0;0;0;2005;1;NA;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4228";"02001829";2;0,000196756;0,000152244;0,00022074;1,2707e-05;0;0;0,000389637;9,9754e-05;0,000166533;4,1063e-05;5,686e-06;0;1,0166e-05;9,1563e-05;0,000196756;0,000152244;0;0;5,523e-06;2006;2;NA;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4229";"02001829";5;0;0,000523408;0,000452985;0,000149053;0;0;0,000811457;0,000192045;0,000307229;6,6467e-05;1,6979e-05;0;3,9774e-05;0,000296085;0;0,000523408;0;0;2,6109e-05;2016;5;NA;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4230";"02001829";3;0,000133562;0,000238476;0,000277702;4,7463e-05;0;0;0,000628508;0,000125021;0,000186511;8,3241e-05;1,9042e-05;0;5,444e-06;0,000210682;0,000133562;0,000238476;0;0;9,365e-06;2010;3;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4231";"02001829";NA;0,000129607;0,000301711;0,00038937;0,000187178;0;0;0,000919495;0,000241653;0,000392872;8,5718e-05;1,235e-05;0;3,8125e-05;0,000291403;0,000129607;0,000301711;0;0;1,9832e-05;2017;4;0;"";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4232";"02001829";4;3,1386e-05;0,000352753;0,000202723;4,9573e-05;0;0;0,000680596;0,000138072;0,000203654;0,000136154;7,526e-06;0;4,9573e-05;0,000185224;3,1386e-05;0,000352753;0;0;2,6038e-05;2012;4;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4233";"02001829";4;5,1606e-05;0,000400954;0,000138481;0,000109279;0;0;0,000777019;0,000197691;0,000276448;4,5176e-05;5,862e-06;0;3,8163e-05;0,000374419;5,1606e-05;0,000400954;0;0;2,0701e-05;2015;4;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4234";"02001829";2;0,000176275;0,000233655;0,000247681;4,2019e-05;0;0;0,000590868;0,000126139;0,000192165;9,7751e-05;1,2369e-05;0;2,3691e-05;0,00014624;0,000176275;0,000233655;0;0;1,1795e-05;2009;2;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4235";"02001829";3;7,143e-05;0,000283164;0,000214842;8,5286e-05;0;0;0,000702527;0,000122065;0,000182681;9,4035e-05;9,362e-06;0;3,7823e-05;0,000275316;7,143e-05;0,000283164;0;0;1,6245e-05;2011;3;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4236";"02001829";3;8,8711e-05;0,000452942;0,000195265;7,1116e-05;0;0;0,000742896;0,000194163;0,0002861;0,000146479;4,408e-06;0;4,432e-06;0,000216328;8,8711e-05;0,000452942;0;0;5,236e-06;2014;3;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4237";"02001829";2;0,000270963;0,000224451;0,000329977;1,8328e-05;0;0;0,000490297;0,00010572;0,000165507;6,3009e-05;1,1693e-05;0;5,416e-06;0,000181663;0,000270963;0,000224451;0;0;7,876e-06;2008;2;0;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4238";"02001829";2;0,000354717;0,000170658;0,000373924;1,2912e-05;0;0;0,000526749;0,000109797;0,000185206;8,8624e-05;1,5475e-05;0;2,943e-06;9,4157e-05;0,000354717;0,000170658;0;0;1,244e-06;2007;2;NA;"Q";86;862;8623;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"Stomatološka poliklinika Dr Kostelac";"Poljièka ulica 7";"2005"
"4239";"02002507";50;0,000654896;0,000657936;0,000907773;0;2e-05;0;0,004648465;0,001276922;0,001935958;0,000104218;2,2303e-05;0;9,2806e-05;0,000623411;0,000654896;0,000657936;0,00010065;0;7,9135e-05;2006;50;NA;"C";25;256;2562;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4240";"02002507";44;0,000449863;0,002027555;0,000487204;0,000906286;2e-05;0;0,003078255;0,000788588;0,001199849;0,000265326;1,7641e-05;0;0,000615246;0,000529383;0,000449863;0,002027555;0;0;0;2009;44;0;"C";25;256;2562;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4241";"02002507";0;0,000864433;0,000884291;0,000824234;0,000279328;2e-05;0;0,003715039;0,000665621;0,001006308;0,000147677;0,000147999;0;0,000145964;0,000775275;0,000864433;0,000884291;0;0;0;2008;23;0;"C";25;256;2562;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4242";"02002507";41;0;0,000774692;0,000683512;0,000189589;2e-05;0;0,00023055;9,0064e-05;0,000136214;0;0;0;-0,000286445;5,8943e-05;0;0,000774692;0;0;7,054e-06;2005;41;NA;"C";25;256;2562;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4243";"02002507";34;0,000722152;0,000754235;0,000954345;0,000260773;2e-05;0;0,003113009;0,000851259;0,001269172;0,000127225;0;0;0,000260773;0,000454157;0,000722152;0,000754235;0;0;5,4932e-05;2007;34;NA;"C";25;256;2562;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"4244";"02003589";0;0;0,000557756;0,000180636;-2,0571e-05;2e-05;0;0;2,756e-06;4,037e-06;0;0;0;-4,0571e-05;3,6534e-05;0;0,000557756;0;0;0;2005;0;NA;"C";22;222;2221;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4245";"02003589";6;0;0,001148604;0,000583997;1,0279e-05;2e-05;0;0,002407255;0,000124276;0,000185382;3,9058e-05;2e-09;-0,000290669;3,085e-05;0,002036528;0;0,001148604;0,001121931;0,001865906;4,2171e-05;2006;6;NA;"C";22;222;2221;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4246";"02007509";6;0,000113871;4,0458e-05;0,000144763;7,678e-06;2e-05;0;0;3,346e-06;4,902e-06;0;2,2e-07;0;-1,2322e-05;7,2e-06;0,000113871;4,0458e-05;0;0;0;2005;6;NA;"Q";86;869;8690;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4247";"02007509";5;8,4493e-05;6,0611e-05;0,000115315;4,2018e-05;2e-05;1,167e-06;0,000449694;0,000125146;0,000190772;3,1032e-05;6,396e-06;0;3,434e-05;4,9021e-05;8,4493e-05;6,0611e-05;0;0;5,254e-06;2006;5;NA;"Q";86;869;8690;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4248";"02007509";0;1,3042e-05;0,000116045;1,6438e-05;-0,00011218;2e-05;0;0;0;0;1,6438e-05;1,0297e-05;0;-4,0717e-05;6,154e-06;1,3042e-05;0,000116045;0;0;0;2009;0;0;"Q";86;869;8690;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4249";"02007509";0;0;0,000107706;0;-0,000107656;2e-05;0;3,6203e-05;0;0;1,6438e-05;6,538e-06;0;4,524e-06;1,371e-06;0;0,000107706;0;0;0;2010;0;0;"Q";86;869;8690;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4250";"02007509";0;2,0436e-05;8,7096e-05;3,2877e-05;-6,9638e-05;2e-05;0;0;0;0;2,0531e-05;3,367e-06;0;-5,1836e-05;2,5113e-05;2,0436e-05;8,7096e-05;0;0;0;2008;0;0;"Q";86;869;8690;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4251";"02007509";2;5,9877e-05;5,1395e-05;8,5101e-05;-1,8333e-05;2e-05;1,67e-07;4,4602e-05;1,1813e-05;1,7913e-05;3,1214e-05;5,522e-06;0;-5,4235e-05;1,3371e-05;5,9877e-05;5,1395e-05;0;0;0;2007;2;NA;"Q";86;869;8690;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";NA;NA;NA
"4252";"02007541";1;0;0,000492719;1,5775e-05;0,000105036;2e-05;0;0,001853721;5,2545e-05;7,6059e-05;2,629e-06;9,552e-06;0;9,4811e-05;0,001711657;0;0,000492719;0,00013734;0;9,957e-06;2013;1;1;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
